# USB-IF Vendor ID lookup
# Source: https://www.usb.org/sites/default/files/vendor_ids03102026_0.pdf
# Obsolete source: https://www.usb.org/sites/default/files/obsoletevids_10232019.pdf
# Fetched: 2026-05-13T08:45:39Z
# Format: <decimal_vid>\t<vendor_name>
7563	MEDTRONIC
7564	Wuxi AlphaScale IC Systems, Inc.
7565	EXEO SYSTEMS
7566	Capistrano Labs, Inc.
7567	Viprinet GmbH
7568	CITIZEN SYSTEMS JAPAN CO., LTD.
7569	BYD COMPANY LIMITED
7570	SPECTRONIC DEVICES LTD.
7571	Tokyo System Development Co., Ltd.
7572	ENCIRIS TECHNOLOGIES
7573	SYSTRONIK Elektronik und Systemtechnik GmbH
7574	CHIRSON LTD.
7575	Telonics
7576	OUTLINE ELECTRONICS LTD.
7577	Shanghai HSIC Application System Co., Ltd.
7578	Vubiq, Inc.
7579	Techno Source
7580	SONIM TECHNOLOGIES, INC.
7581	Sigma Elektro GmbH
7582	CSR, Inc.
7583	KUNMING ELECTRONICS CO., LTD.
7584	Parade Technologies, Inc.
7585	COVIDENCE A/S
7586	LAMBDA, INC.
7587	bebro electronic GmbH
7588	BTICINO
7589	CATHEXIS INNOVATIONS INC.
7590	Inepro BV
7591	ENDRA Inc.
7592	VIOLET
7593	In-Circuit GmbH
7594	Alcatel-Lucent
7595	MAGELLAN GPS
7596	MOBOTIX AG
7597	DATNET KFT
7598	ellipsis INC.
7599	Breas Medical AB
7600	GreenPeak Technologies NV
7601	Reliable Controls Corporation
7602	Duali Inc.
7603	Arcelik A.S.
7604	Montalvo Systems
7605	BRYSTON LTD.
7606	eDimensional, Inc.
7607	SMedia Technology Corporation
7608	HD MEDICAL INC.
7609	LITEN UP TECHNOLOGIES INC.
7610	BancTec, Inc.
7611	Condalo GmbH
7612	Shenzhen HOJY Technology Co., Ltd.
7613	Terawins
7614	S.R.N. Corporation
7615	Signostics Pty. Ltd.
7616	DATAFIELD INDIA PVT.LTD.
7617	Laser Drive
7618	Datalogic Mobile Inc.
7619	PoLabs
7620	TRANSICS
7621	Pixim Inc.
7622	Miyama, Inc.
7623	Leroy Automatique Industrielle
7624	GC Corporation
7625	Hitachi Koki Co., Ltd.
7626	The IVOXX Corp.
7627	IFTEST AG
7628	Document Capture Technologies, Inc.
7629	HIN KUI MACHINE & METAL INDUSTRIAL CO., LTD.
7630	SIMTEC Elektronik GmbH
7631	INVIX Co., Ltd.
7632	ABB AS, Division Automation Products
7633	EFJohnson
7634	LEO BODNAR
7635	Dajac, Inc.
7636	ARMELIN WIDGET CORPORATION
7637	MetaGeek, LLC
7638	Solomon Technology Corp.
7639	REDMERE TECHNOLOGY
7640	BUFFALO KOKUYO SUPPLY INC.
7641	EFFICERE TECHNOLOGIES
7642	TA Instruments
7643	Abon Touchsystems Inc.
7644	id Quantique
7645	DOKING ELECTRONIC TECHNOLOGY CO., LTD.
7646	TridonicAtco
7647	L&T Technology Services
7648	Shenzhen Excelstor Technology Ltd.
7649	Actions Microelectronics Co., Ltd.
7650	ENTERY INDUSTRIAL CO., LTD.
7651	SHENZHEN REX ELECTRONICS CO., LTD.
7652	DAEWOO ELECTRONICS CORPORATION
7653	AMONTEC
7654	MICRORISC S.R.O.
7655	MIDAS TECHNOLOGY
7656	Applied Systems Engineering, Inc.
7657	Seco Technology Co., Ltd.
7658	Yesin Electronics Technology Co., Ltd.
7659	SHIUH CHI PRECISION INDUSTRY CO., LTD.
7660	HAGER CONTROLS SAS
7661	COOLIT SYSTEMS, INC.
7662	JCM II, Inc.
7663	KYOTO KAGAKU CO., LTD.
7664	TRICKLESTAR LIMITED
7665	HUATIANYUAN ELECTRONIC INDUSTRY CO., LTD.
7666	Shenzhen Academy of Information and Communications Technology
7667	CRESYN CO., LTD.
7668	SHEN ZHEN FORMAN PRECISION INDUSTRY CO., LTD.
7669	Universal Remote Control, Inc.
7670	TakeMS International AG
7671	Mirics Semiconductor Ltd.
7672	The Charles Machine Works, Inc.
7673	Komax AG
7674	BLOCKMASTER AB
7675	marco Systemanalyse und Entwicklung GmbH
7676	YUNNAN NANTIAN ELECTRONICS INFORMATION CO., LTD.
7677	Quality Thermistor, Inc.
7678	BEDA Precision
7679	InfraRed Integrated Systems Ltd.
7680	Jupiter Systems
7681	Dynalloy, Inc.
7682	GLOBEMASTER TECHNOLOGIES CO., LTD.
7683	Hitachi High-Tech Analytical Science Finland Oy
7684	Coolsand Technologies (Hong Kong) Ltd.
7685	Microtronic AG
7686	Moore Industries International
7687	GETA ELECTRONICS (DONG GUAN) CO., LTD.
7688	Inventure, Inc.
7689	Baldwin Boxall Communication Ltd.
7690	NOX Medical
7691	TUBITAK UEKAE
7692	NATIONAL HYBRID, INC.
7693	NEOWAVE
7694	SHANGHAI BASECOM LTD.
7695	mSilica Inc.
7696	FLIR Integrated Imaging Solutions
7697	Hoya Xponent
7698	OCTRIAN
7699	Burgundy Electric, LLC
7700	YANtide Corporation
7701	mStation
7702	SMARTIO
7703	Mirion Technologies Inc.
7704	MIGHT Co., Ltd.
7705	Torus Networks Co., Ltd.
7706	HITEC RCD KOREA
7707	e-Practical Solutions
7708	CMS PRODUCTS
7709	Kanguru Solutions
7710	Trans New Technology, Inc.
7711	INVIA
7712	JDSU
7713	NEONUMERIC
7714	LEDCO
7715	Aeronix, Inc.
7716	Cine-tal Systems, Inc.
7717	3M Cogent, Inc.
7718	Multi Channel Systems MCS GmbH
7719	NASA / Johnson Space Center / EV2
7720	Raptor Innovations International
7721	Festo AG & Co. KG
7722	NANOFORTI INC.
7723	3M CMD (Communication Markets Division)
7724	KRONIK ELEKTRONIK SANAYI VETICARET LIMITED SIRKETI
7725	Cinterion Wireless Modules GmbH
7726	Syrinx Industrial Electronics b.v.
7727	Celrun Co., Ltd.
7728	Kohler Co.
7729	Greatbatch
7730	Opti-Sciences, Inc.
7731	KOBIAN CANADA INC.
7732	Sensory, Inc.
7733	BELLING Co., Ltd.
7734	Insulet Corporation
7735	Rehoboth Tech. Co., Ltd.
7736	QRS Music Technologies Inc.
7737	YIS Corporation
7738	Continental Automotive Systems Inc.
7739	MICROBIT 2.0 AB
7740	Vapor Bus Int'l Div of Westinghouse Air Brake Tech Corp
7741	Chipsbrand Technologies (HK) Co., Limited
7742	EMS Aviation
7743	JJ Keller & Associates Inc.
7744	SciLog, Inc.
7745	Cleverscope Ltd.
7746	SSE GmbH
7747	Sagem Mobiles
7748	SHIMANO INC.
7749	TADANO LTD.
7750	Danfoss A/S
7751	HUNG TA H.T.ENTERPRISE CO., LTD.
7752	LABAU Technology
7753	FES LLC
7754	CHIRON TECHNOLOGY LTD.
7755	exxact GmbH
7756	Stereotaxis, Inc.
7757	BST International GmbH
7758	eEver Technology, Inc.
7759	SECOM Co., Ltd.
7760	VILTECHMEDA UAB
7761	DiMoto
7762	SZ TELSTAR CO., LTD.
7763	WYPLAY
7764	TypeMatrix Inc.
7765	Memorysolution GmbH
7766	EURINTEL
7767	Bundesdruckerei GmbH
7768	Horner APG
7769	inTera Tecnologia
7770	VOXTRONIC TECHNOLOGY
7771	APRICO A/S
7772	Enova Technology Corp.
7773	SAT Corporation
7774	Touch International
7775	Relpol SA
7776	SEA Signalisation
7777	Anoto AB
7778	Uriver Inc.
7779	DRAEGER MEDICAL
7780	IMSTORAGE CO., LTD.
7781	THE BOEING CO.
7782	KAPSYS
7783	Orban/CRL Systems, Inc.
7784	TrekStor GmbH & Co. KG
7785	Hormann Funkwerk Kolleda GmbH
7786	RGB Spectrum
7787	iRex Technologies B.V.
7788	Sureshotgps Pty. Ltd.
7789	WAN SHIH ELECTRONIC (H.K.) CO., LTD.
7790	F&D Feinwerk-Und Drucktechnik GmbH
7791	Images Scientific Instruments Inc.
7792	POSBRO Inc.
7793	NZXT Corporation
7794	Federal Signal Corporation
7795	COMLINK ELECTRONICS CO., LTD.
7796	COBY COMMUNICATIONS, LIMITED
7797	TLS Communication GmbH
7798	Proview Technology (Shenzhen) Co., Ltd.
7799	Core Micro Technology Inc.
7800	Flextronics R & D (Shenzhen) Co., Ltd.
7801	ISA Co., Ltd.
7802	The Tsurumi-Seiki Company, Limited
7803	Zurich Instruments AG
7804	biostep GmbH
7805	ROCCAT GmbH
7806	Bright Star Engineering Inc.
7807	NEXS ELECTRONIC CORP.
7808	InterDigital Communications LLC
7809	KIDS PREFERRED, LLC.
7810	Nortech Systems
7811	AMICUS WIRELESS
7812	VIVAX CORPORATION
7813	Gigaset Communications GmbH
7814	Japan Meditech Co., Ltd.
7815	W&W Communications Inc.
7816	GBS Laboratories, LLC
7817	Vtion Information Technology (Fujian) Co., Ltd.
7818	Hibest Electronic Co., Ltd
7819	ImTech, Inc.
7820	Data Conversion Systems Ltd.
7821	HIGHVOLT Prueftechnik Dresden GmbH
7822	EADS Secure Networks
7823	PublicSolution GmbH
7824	Mego Afek
7825	Other World Computing
7826	Beyond Question Learning Technologies, Inc.
7827	GSI Group
7828	RealD
7829	DIRECTV, Inc.
7830	BlueAnt Wireless
7831	TOMMYCA HONG KONG LIMITED
7832	COMPASS SYSTEMS CORP.
7833	General Dynamics Mission Systems
7834	MANTHAN SEMICONDUCTOR PVT. LTD.
7835	Netcom Sicherheitstechnik GmbH
7836	FirstPaper, LLC
7837	GEOTEST AG
7838	InnoSys Inc.
7839	Chase Peabody and Associates, Inc.
7840	DiabloSport, Inc.
7841	NANOBASE
7842	N.V. Nederlandsche Apparatenfabriek "Nedap"
7843	Concraft Holding Co., Ltd.
7844	MOBILE SYSTEM TECHNOLOGIES INC.
7845	CEN LINK CO., LTD.
7846	Laird Bochum GmbH
7847	SEMITEK INTERNATIONAL (HK) HOLDING LTD.
7848	Shenzhen Excelsecu Data Technology Co., Ltd.
7849	ANDERS ELECTRONICS PLC
7850	Zeebo, Inc.
7851	Fujian Newland Auto-ID Tech. Co., Ltd.
7852	Thinkware Corporation
7853	Industrial Control Communications, Inc.
7854	YESCNC CO., LTD.
7855	Continental Trading GmbH
7856	Centers for Disease Control & Prevention (CDC)
7857	Kramer Electronics Ltd.
7858	IWAKI CO., LTD.
7859	SAE MAGNETICS (HK) LTD.
7860	YuhDing Precision Industry (KunShan) Co., Ltd.
7861	Diablo Technologies Inc.
7862	PHYLINKS LIMITED
7863	WIN WIN PRECISION INDUSTRIAL CO., LTD.
7864	MODACOM CO., LTD.
7865	Campbell Scientific Inc.
7866	HITTITE MICROWAVE CORP.
7867	NuCORE Technology, Inc.
7868	Beijing Novel-Super Media Investment Co., Ltd.
7869	Wireless Matrix Corp.
7870	Qwizdom, Inc.
7871	Yulong Computer Telecommunication Scientific
7872	VIGORHOOD PHOTOELECTRIC SHENZHEN CO., LTD.
7873	PROTEK DEVICES
7874	CHUO ELECTRONICS CO., LTD.
7875	ANDREAS STIHL AG & Co. KG
7876	ELTRONIC SOLUTION A/S
7877	SIDSA
7878	PHYWORKS LTD.
7879	Gefen Inc.
7880	TelePath Technologies Co., Ltd.
7881	MOSER BAER INDIA LIMITED
7882	Mintpass Co., Ltd.
7883	Advanced Mobile Telecom Co., Ltd.
7884	Enfora, Inc.
7885	Alverix Inc.
7886	MyungMin Systems, Inc.
7887	MDR Grup S.R.L.
7888	Hirschmann Car Communication GmbH
7889	DIGITAL CHINA NETWORKS (BEIJING) LIMITED
7890	Crevis Co., Ltd.
7891	Forsis GmbH
7892	Transwitch (Israel) Ltd.
7893	LLC GlobalTest
7894	adidas International
7895	Headplay, Inc.
7896	Fender Musical Instruments Corp.
7897	ALBUMteam, Ltd.
7898	AIRTIES WIRELESS NETWORKS
7899	BLACKMAGIC DESIGN PTY.
7900	B-DeltaCom
7901	IRIDIUM SATELLITE LLC
7902	steute Schaltgerate GmbH & Co. KG
7903	Selectwireless Co., Ltd.
7904	KYUDEN TECHNOSYSTEMS CORPORATION
7905	Matrix Key Inc.
7906	NOVA GAMING
7907	3D INNOVATIONS, LLC
7908	Luff Technology Co., Ltd.
7909	Spring Soft K.K.
7910	SHENZHEN EVERWIN PRECISION TECHNOLOGY CO., LTD.
7911	EPCOS
7912	ONDA COMMUNICATION S.p.a.
7913	ZOTAC International (Macao Commercial Offshore) Limited
7914	Yullin Technologies Co., Ltd.
7915	GEOTATE
7916	CTC Analytics AG
7917	Helo Oy / Helo Ltd.
7918	RigiSystems AG
7919	I.C.Y. B.V.
7920	Thunder Tiger Corp.
7921	PQ Computing Ltd.
7922	Vircion Inc.
7923	Jiangxi SHIP Data Technology Co., Ltd.
7924	TATA ELXSI LTD.
7925	Impinj, Inc.
7926	EADS Deutschland GmbH
7927	ZiiLABS Ltd.
7928	CRITICAL LINK, LLC
7929	US Army Electronic Proving Ground
7930	SEIKO Precision Inc.
7931	IMI Hydronic Engineering International SA
7932	IMOGEN STUDIO
7933	ROFIN-SINAR LASER GMBH
7934	Sound Design Technologies
7935	Kinemetrics, Inc.
7936	YUEQING ZHONGLI COMPUTER ELECTRONICS CO., LTD.
7937	Geo Studio Technology
7938	Australian National University
7939	PTW Freiburg GmbH
7940	Watlow
7941	Kyosai Technos Co., Ltd.
7942	K.T.E.-Keter Technologies Europe
7943	OPTOQUEST Co., Ltd.
7944	Digital Ally Inc.
7945	DURAG GmbH
7946	AUROX Ltd.
7947	INTRONIX TEST INSTURMENTS, INC.
7948	Fourier Systems Ltd.
7949	NAMOS
7950	Inflexis Corporation
7951	Action Technology (SZ) Co., Ltd.
7952	LTW TECHNOLOGY CO., LTD.
7953	VIRAGE LOGIC
7954	Photometrics
7955	CENTURY SYSTEMS Co., Ltd.
7956	Astoria Networks GmbH
7957	Schmitt Industries Inc.
7958	Olidata SpA
7959	APIS Device, Inc.
7960	Teseq GmbH
7961	POLATIS INC.
7962	Sanden Retail Systems Corporation
7963	NORTHROP GRUMMAN SPERRY MARINE
7964	LXE, INC.
7965	How Weih Precision Technology (Shenzhen) Co., Ltd.
7966	TSIEN (UK) LTD.
7967	RaaX Co., Ltd.
7968	Shenzhen Tenwei Electronics Co., Ltd.
7969	Scosche Industries
7970	STAr Technologies, Inc.
7971	KOUEI SYSTEM, LTD.
7972	EBTRON INC.
7973	Victron Energy B.V.
7974	INCAP GmbH
7975	KEE Action Sports (Hater Paintball)
7976	Cal-Comp Electronics & Communications
7977	Analogix Semiconductor, Inc.
7978	Scene Double Ltd.
7979	JUKI CORPORATION
7980	SELESTA INGEGNERIA SPA
7981	Liteye Systems, Inc.
7982	ARMOUR GROUP PLC.
7983	UPOS SYSTEM SP. Z O.O.
7984	RENA GmbH
7985	SASKEN COMMUNICATION TECH LTD.
7986	COCHLEAR TECHNOLOGY CENTRE BELGIUM
7987	GrupoPIE Portugal, S.A.
7988	Dutronics
7989	Amphenol ShouhMin Industry (ShenZhen) Co., Ltd
7990	ddm hopt + schuler GmbH & Co. KG
7991	Next Step Solutions Limited
7992	Kesumo, LLC
7993	Sumitomo Electric Networks, Inc.
7994	Allwinner Technology Co., Ltd.
7995	Biocryptodisk Sdn Bhd
7996	Chang Yang Electronics Company Ltd.
7997	Advanced Engineering Services Co., Ltd.
7998	Telenot Electronic GmbH
7999	SECA GmbH & Co. KG
8000	JiangSu Dongda Integrated Circuits Sys. Eng. Tech. Co.
8001	Nipro Diagnostics, Inc
8002	ID2P TECHNOLOGIES, INC.
8003	RAPID BRIDGE LLC
8004	Digital Business Process (dba: The Neat Company)
8005	QUALCOMM ENTERPRISE SERVICES
8006	Gener8, Inc.
8007	Orb Networks, Inc.
8008	H-TRONIC GmbH
8009	Exelis, Inc.
8010	Key Ingredient Corporation
8011	Precision System Science Co., Ltd.
8012	Cyber Sport Pty., Ltd.
8013	SHENZHEN GENIATECH INC., LTD.
8014	OFF-NET SERVICE LIMITED
8015	EXAR CORPORATION - JAPAN
8016	KEMPPI OY
8017	Helmut Hund GmbH
8018	Systems & Electronic Development FZCO (SEDCO)
8019	SK telesys
8020	LOEC, INC.
8021	Fujitsu Electronics Europe GmbH
8022	MUT
8023	PIGNOLO S.P.A.
8024	Inmarsat
8025	EL.MO. S.P.A.
8026	Micronova srl.
8027	KYODO COMMUNICATIONS & ELECTRONICS INC.
8028	MIDORI ANZEN CO., LTD.
8029	Mobii Systems (Pty) Ltd.
8030	Johnson Outdoors Marine Electronics, Inc.
8031	NETCLEUS SYSTEMS Corporation
8032	Young at Heart International Ltd.
8033	Flexocard GmbH
8034	Elquest Corporation
8035	IriTech, Inc.
8036	actionXL, Inc.
8037	Taylor Technologies, Co., Ltd.
8038	Hokkaido Electronics Corporation
8039	MICRO INNOVATIONS CORP.
8040	General Dynamics UK Limited
8041	NVIS, Inc.
8042	AJA VIDEO SYSTEMS INC.
8043	Muve, Inc.
8044	Cadex Electronics Inc.
8045	AMTI
8046	AccuVein LLC
8047	ALIPHCOM, INC.
8048	MKD Technology Inc.
8049	Huaya Microelectronics (HK) Ltd.
8050	GM INSTRUMENTS LTD.
8051	Record4Free.TV AG
8052	UNISTO Ltd.
8053	Innostor Co., Ltd.
8054	CYBER-RAIN, INC.
8055	POSITRON PUBLIC SAFETY SYSTEMS
8056	UNION TOOL CO.
8057	Rosen Technology and Research Center GmbH
8058	WhiteOak Controls Inc.
8059	AVMAP SRL
8060	Voltopia e.U.
8061	UNICARD S.A.
8062	Canon India Private Limited
8063	NOVA Sensors
8064	MagicPixel Inc.
8065	HYB D.O.O.
8066	TANDBERG TELECOM AS
8067	Beauty Up Co., Ltd.
8068	Inverness Medical Innovations, Inc.
8069	Netronix Inc.
8070	Skyworth Overseas Development Limited
8071	STANTUM
8072	Modu Ltd.
8073	Dongguan Goldconn Precision Electronics Co., Ltd.
8074	Morning Star Industrial Co., Ltd.
8075	Rittal GmbH & Co. KG
8076	Reference, LLC.
8077	DEVICE FUNCTIONS
8078	SENSE INSIDE GmbH
8079	Narda Safety Test Solutions GmbH
8080	PURE TECHNOLOGIES
8081	Wilhelm Mikroelektronik GmbH
8082	INTERNATIONAL TECHNIDYNE CORP.
8083	Alcohol Monitoring Systems, Inc.
8084	Microhard Systems Inc.
8085	Art of Technology AG
8086	Ascend Geo, LLC
8087	OZMO, INC. DBA OZMO DEVICES
8088	DSP Design Limited
8089	TOKAI RIKEN CO., LTD.
8090	Barron Associates, Inc.
8091	UBIQUITI Networks, Inc.
8092	ARVOO Engineering BV
8093	Tri Works
8094	MUTECH LIMITED
8095	CasaTools, LLC
8096	XLNT IDEA, INC.
8097	Curtis Instruments, Inc.
8098	AMETEK DENMARK A/S
8099	Ezurio Inc
8100	BRIDGEPORT INSTRUMENTS, LLC
8101	DELTA DORE
8102	Daylight Solutions, Inc.
8103	COSMOS WEB CO., LTD.
8104	TCL Technoly Electronics (Hui Zhou) Co., Ltd.
8105	Digital Information Technologies Corporation
8106	Zhong Shan City Li Tai Electronic Industrial Co., Ltd.
8107	SAMSUNG DIGITAL IMAGING CO., LTD.
8108	Franklin Technology Inc.
8109	Cresta Technology Inc.
8110	Lumidigm, Inc.
8111	Weintek Labs, Inc.
8112	Discera, Inc.
8113	Weatronic GmbH
8114	WITHINGS
8115	Matchbeeper AB
8116	Owl Computing Technologies, Inc.
8117	Unify Software and Solutions GmbH & Co. KG
8118	SheKel
8119	J & D Tech Co., Ltd.
8120	DORMA TIME + ACCESS GmbH
8121	Lake Shore Cryotronics, Inc.
8122	DERMALOG Identification Systems GmbH
8123	PC Worth Int'l Co., Ltd.
8124	Kurzweil Education Systems, Inc.
8125	STACK LTD.
8126	CGS
8127	OVAL Corporation
8128	JUNE-ON Co., Ltd.
8129	Blue Chip Technology Limited
8130	Poken SA
8131	ICOP Digital, Inc.
8132	Alfons Haar Maschinenbau GmbH & Co. KG
8133	Adaxys Solutions AG
8134	LAUREL BANK MACHINES CO., LTD.
8135	mrs GmbH
8136	Medis Technologies Ltd.
8137	NXP Semiconductors
8138	ON TIM Technologies Ltd.
8139	Thermo Process Instruments
8140	Hiro
8141	Aurora Scientific Inc.
8142	WEBSCAN Inc.
8143	ACK Co., Ltd.
8144	GILSON S.A.S.
8145	TEKWorx Limited
8146	LG Display Co., Ltd.
8147	ASK SA
8148	FINSECUR
8149	Dream Multimedia GmbH
8150	Logitek Electronic Systems, Inc.
8151	ASELSAN Elektronik Sanayi ve Ticaret. A.S.
8152	Guangzhou Tianhe Changjiang Communication Industrial Co
8153	Knox Company
8154	Beckwith Electric Co., Inc.
8155	Delphin Technology AG
8156	HOSA TECHNOLOGY, INC.
8157	CHASE GLORY INDUSTRIAL LTD.
8158	ILX Lightwave
8159	SEPURA PLC
8160	REALFLEET Co., Ltd.
8161	Ubixum, Inc.
8162	Aetas Systems Inc.
8163	Amaranthine, LLC
8164	HANDY TECH ELEKTRONIK GmbH
8165	KUKA Roboter GmbH
8166	BOOKHAM INC.
8167	VERTEX WIRELESS CO., LTD.
8168	103mm Tech
8169	Harvard Bioscience
8170	SIMPLO TECHNOLOGY CO., LTD.
8171	Tecella
8172	NIAN YEONG ENTERPRISE CO., LTD.
8173	SYSACOM R&D Plus Inc.
8174	GALILEO ENGINEERING SRL
8175	RESOL - Elektronische Regelungen GmbH
8176	Kyoto Electronics Manufacturing Co., Ltd.
8177	Remote Operations Solutions
8178	Carl Valentin GmbH
8179	SINTEF Energy Research
8180	HYUNDAI PETATEL INC.
8181	Changzhou Wujin BEST Electronic Cables Co., Ltd.
8182	ClickTech LLC
8183	Guangzhou Shi Rui Electronics Co., Ltd.
8184	Infinite Memories
8185	Schulze Elektronik GmbH
8186	ARYGON Technologies AG
8187	Pololu Corporation
8188	Azimut Production Association JSC
8189	TESSERA, INC.
8190	HOST ENGINEERING, INC.
8191	Ideofy Inc.
8192	RongTong Info & Tech Co., Ltd.
8193	D-Link Corporation
8194	DAP Technologies Ltd.
8195	detectomat GmbH
8196	Shanghai Bellmann Digital Source Co., Ltd.
8197	Balluff GmbH
8198	Lenovo Mobile Communication Technology Ltd.
8199	LEYIO
8200	ThingMagic, Inc.
8201	MPEDIA
8202	ADVANCED RELAY CORP.
8203	TRANSISTOR DEVICES INC.
8204	HANPIN ELECTRON CO., LTD.
8205	Belkin Electronic (Changzhou) Co., Ltd.
8206	DAIICHI PARTS (HK) CO., LTD.
8207	Progind Srl
8208	Tectonica Australia Pty. Ltd.
8209	SHENZHEN HEXIN COM. TECH. CO., LTD.
8210	Applied Radar, Inc.
8211	PCTV Systems
8212	ONKEN CORPORATION
8213	Shenzhen Ephone Communication Technology Co., Ltd.
8214	Norbit AS
8215	NAL Research Corporation
8216	SilverPAC, Inc.
8217	Electronics Development Corp.
8218	Vortran Laser Technology, Inc.
8219	1064138 Ontario Ltd. O/A UNI-TEC ELECTRONICS
8220	Hongkong Freeport Electronics Co., Limited
8221	Dongguan Shunhui Electronic Co., Ltd.
8222	Qingdao Haier Telecom Co., Ltd.
8223	W.E.M. INC.
8224	Shanghai BroadMobi Communication Technology Co., Ltd.
8225	Smartd ltd
8226	AMICON Ltd.
8227	Berthold Technologies GmbH & Co. KG
8228	Shoto Technologies LLC
8229	NANOSENSE
8230	EASUN REYROLLE LIMITED
8231	LOAD SYSTEMS INTERNATIONAL, INC.
8232	DETAS TECHNOLOGY LTD.
8233	MYTRAK HEALTH SYSTEM INC.
8234	Fast Forward Video, Inc.
8235	Damalini AB
8236	Enhanced Vision
8237	Snowbush IP (a division of Gennum)
8238	Lumio Inc.
8239	US ARMY RDECOM-ARDEC
8240	VITEC Multimedia
8241	Vistec GmbH
8242	GFMesstechnik GmbH
8243	WYMA Tecnologia Ltda.
8244	iSoft Silicon, Inc.
8245	seowonintech
8246	Eitech Co., Ltd.
8247	Control Devices Australia Pty., Ltd.
8248	Wescor Inc.
8249	SE-Elektronic GmbH
8250	Parallels, Inc.
8251	EIT 2.0 LLC
8252	Steptechnica Co., Ltd.
8253	Encore Electronics
8254	Pascher Instruments AB
8255	WPG System Pte. Ltd.
8256	Hauppauge Computer Works, Inc.
8257	WILL BEST (ELECTRONICS) LTD.
8258	Eberspaecher Electronics GmbH & Co. KG
8259	Mobius Microsystems
8260	NOVUS PRODUTOS ELETRONICOS LTDA.
8261	EMH - Energie-Messtechnik GmbH
8262	AbleNet Inc.
8263	Texas Instruments Incorporated (MSP430 Group)
8264	Hongtech Electronics Co., Ltd.
8265	APACEWAVE TECHNOLOGIES
8266	Enclustra GmbH
8267	HANSHIN INFORMATION TECHNOLOGY INC.
8268	M7Lab., Co., Ltd.
8269	Orthodyne Electronics
8270	LINO MANFROTTO + CO. S.P.A.
8271	VIDEOTEC SpA
8272	CBF Systems, Inc.
8273	N.A.T. GmbH
8274	Movidius Ltd.
8275	HANSHIN TERMINAL CO., LTD.
8276	Source R & D Inc. (DBA WARPIA)
8277	Opti B. I. Communications, Ltd.
8278	CliniComp International Inc.
8279	DICE ELECTRONICS, LLC
8280	NANO RIVER TECHNOLOGIES
8281	SMART Temps LLC
8282	Hankook Tire
8283	TRUMPF Medizin Systeme GmbH
8284	Shenzhen Tronixin Electronics Co., Ltd.
8285	RESMED LTD.
8286	CTI PRODUCTS, Inc.
8287	Capella Microsystems Inc.
8288	U.S. Army Aviation & Missile R & D & Engineering Center
8289	FIGMENT DESIGN LABORATORIES
8290	Trulife
8291	AirMagnet Inc.
8292	Shenzhen AnNet Technology Co., Ltd.
8293	MEASUREMENT SPECIALTIES INC.
8294	Unicorn Electronics Components Co., Ltd.
8295	TSB LAO COMPANY LIMITED
8296	Seven 45 Studios
8297	Vanguard Rugged Storage, LLC
8298	Fujian Star-net Communication Co., Ltd.
8299	CETIM
8300	Seeker Technology Corp.
8301	Hunan GreatWall Information Financial Equipment Co.Ltd.
8302	ZAO MIRCOM
8303	JTOUCH Corporation
8304	Infinite Response, Inc.
8305	SYSTEM S.P.A.
8306	GOOD YEAR ELECTRONIC MFG. CO., LTD.
8307	Shenzhen R-Way Technology Co., Ltd.
8308	UNIVERSAL CHAMPION ELECTROACOUSTIC TECHNOLOGY COMPANY
8309	SecureKey Technologies Inc.
8310	SHINKAWA Sensor Technology, Inc.
8311	Shenzhen Gongjin Electronics Co., Ltd.
8312	Epsilon Electronics, Inc dba Power Acoustik Electronics
8313	New Concept Gaming Ltd.
8314	C.E.T.W.I.N System Solutions Sweden AB
8315	Technetix Group Ltd.
8316	NESA International, Inc.
8317	CESI Technology Co., Ltd.
8318	ENHANCED VIDEO DEVICES, INC.
8319	Profound BV
8320	Barnes and Noble
8321	UTRONIX Elektronikutreckling AB
8322	EKOMINI INC.
8323	XEL SOLUTIONS LTD.
8324	I Zone Technologies Co., Ltd.
8325	SIXENSE ENTERTAINMENT INC.
8326	SHENZHEN CATIC INFORMATION TECHNOLOGY INDUSTRY CO., LTD
8327	Cando Corporation
8328	WALTON CHAINTECH CORPORATION
8329	microdrones GmbH
8330	TECHNO ROAD Inc.
8331	KONTRON EMBEDDED COMPUTERS GmbH
8332	Linkbit, Inc.
8333	Attero Tech, LLC
8334	Luxshare-ICT
8335	Chi Mei Optoelectronics Corporation
8336	Transition Networks
8337	Callpod, Inc.
8338	Logina
8339	Ambu A/S
8340	Yoostar Entertainment Group, Inc.
8341	CE LINK LIMITED
8342	Shenzhen Microconn Investment and Development Co., Ltd.
8343	USBPARTNER
8344	TouchTable, Inc.
8345	Systematic Development Group, LLC
8346	Avedis Zildjian Company
8347	SATEL OY
8348	iPulse Systems
8349	Vector Co., Ltd.
8350	GlideTV Inc.
8351	Alcolizer Technology
8352	Flirc
8353	BRAINZSQUARE CO., LTD.
8354	SCANMATIK
8355	Sterilucent
8356	Itron Metering Solutions
8357	Cardiorobotics, Inc.
8358	ZheJiang SEENSUN Communication&Electronic Equipment Co.
8359	GREAT LUSTRE (SPEEDY) CO., LTD.
8360	nLighten Technologies (Shanghai) Co., Ltd.
8361	Autotronic Controls Corp.
8362	ED-CONTRIVE Co., Ltd.
8363	Identification International, Inc.
8364	Wintek Corporation
